target_role,skills_count,projects_done,certifications,experience_years,learning_rate,career_readiness_score,months_to_job_ready
Cloud Architect,20,2,0,4.501928398782072,3.635089108834509,21.30200216507254,9.869799783492745
Game AI Developer,28,8,2,1.3564683955318317,11.882187791311615,46.36117671642194,7.363882328357806
Data Analyst,20,7,0,7.702756846523135,2.298122348206277,49.72656371921611,7.027343628078389
Sales Executive,18,8,5,3.622221331321187,3.8942315198166835,56.92183707438192,6.307816292561808
Cloud Architect,8,8,4,0.42447126500505217,5.6161189042810395,35.95323694383061,8.404676305616938
IoT Developer,35,8,2,3.0656181515166256,8.608776991745698,58.9987028500558,6.10012971499442
Data Scientist,30,7,5,0.7228738278822631,17.412766689291264,55.90972284807444,6.409027715192556
Cloud Engineer,32,4,1,5.932980365341721,4.615619591246707,51.78079825712146,6.821920174287854
Network Engineer,18,2,3,0.971609430281136,9.129597233379707,23.47326120856225,9.652673879143775
Software Tester,34,10,4,3.0576458738837493,8.379242806484028,60.032113561431615,5.9967886438568385
Game Designer,21,4,0,0.3910273056052622,15.096756127919793,14.154006968272292,10.584599303172771
AI Engineer,24,0,2,4.430654100701751,4.419357144639117,29.38896635421923,9.061103364578077
Cloud Architect,11,5,3,7.86851928377288,1.2403423444235144,67.12159475071765,5.287840524928235
Cloud Engineer,15,0,2,6.199244275082806,2.0835520266920615,36.93915472900796,8.306084527099204
Game AI Developer,10,2,4,7.150013813417328,1.2269917854049583,53.054655684372236,6.694534431562777
Data Analyst,7,2,4,4.489447726705593,1.2751738150170786,46.278737831687764,7.372126216831224
Robotics Engineer,22,0,2,4.98349702360291,3.6767796345878176,37.15021364374869,8.28497863562513
Backend Developer,8,5,1,5.476054461900264,1.2353200620941915,50.99451239698787,6.900548760301213
Database Administrator,16,6,5,0.34861099548968966,11.864058689652232,38.52237726285208,8.147762273714791
Digital Marketer,26,2,2,6.198333841718766,3.6119469549069856,49.43092440367449,7.056907559632551
Video Editor,34,4,2,3.2135480228378217,8.06920908833051,35.40411257912517,8.459588742087483
Video Editor,31,7,4,3.9461130016771824,6.267547868293381,54.18777753883217,6.581222246116782
Computer Vision Engineer,11,3,2,6.391250140871851,1.4882462087397939,36.12766916672412,8.387233083327589
Cloud Engineer,35,8,0,2.5183064917329885,9.947967888027938,39.056584844634756,8.094341515536524
Backend Developer,23,3,3,6.929739423553747,2.900473618550816,59.28153790782834,6.071846209217166
AI Researcher,35,9,0,5.464522512081563,5.4141663107504705,54.79701097081108,6.520298902918892
Cloud Architect,23,3,3,5.078257475986838,3.783979222806093,39.78210318305061,8.021789681694939
Software Tester,12,6,3,2.1882087713309417,3.7638689498337055,36.4266173473825,8.357338265261749
Cloud Architect,6,8,5,5.937108954819047,0.864913617340829,72.1197958584835,4.78802041415165
Embedded Systems Engineer,34,9,2,2.66262327476995,9.282963998566178,62.5587571722717,5.74412428277283
Network Engineer,31,0,2,7.843650673318899,3.5053397228280767,44.10772393258443,7.589227606741558
Cloud Engineer,32,0,2,6.093571306169207,4.511126852586923,45.972452213794995,7.4027547786205
Graphic Designer,7,1,3,6.41534219238622,0.9439888029964852,47.03517188481634,7.2964828115183655
Cloud Engineer,21,6,1,4.618061512627933,3.737944120547184,40.73089196011933,7.926910803988067
Cloud Architect,33,3,0,5.906183599090576,4.778326484738333,43.28210021993391,7.6717899780066094
Cloud Architect,16,6,5,1.5439718939700144,6.289377660942268,44.12961634457069,7.587038365542931
AI Researcher,16,5,0,1.806575587070772,5.700897589827334,28.254568170780146,9.174543182921985
Full Stack Developer,22,0,1,6.008364604519457,3.139106088432235,25.283574537321808,9.47164254626782
Cloud Architect,25,2,3,7.348417842435406,2.9945793887943424,58.96564911283671,6.10343508871633
Business Analyst,9,6,4,2.0525944263265385,2.9483117450458396,40.24966103832848,7.975033896167152
Game Developer,6,3,1,3.273283048254327,1.4040726842213394,32.13901774648704,8.786098225351296
Robotics Engineer,28,6,5,2.5069005708887886,7.9842583027393,56.17147208818957,6.382852791181043
Financial Analyst,26,6,3,2.9473704794242055,6.586663232023908,49.540747613427975,7.045925238657203
Full Stack Developer,30,2,5,7.9032869115091895,3.369542091384172,64.07266581023705,5.5927334189762945
Game Designer,20,1,3,2.344700906794859,5.979607910342418,26.750982167068194,9.32490178329318
Business Analyst,8,8,3,3.505398421673294,1.7756476234190226,52.07741061820716,6.792258938179284
Network Engineer,11,5,5,1.2545910533382951,4.878933580310576,32.317446932651386,8.768255306734861
Data Engineer,30,4,5,0.13810259161162808,26.359662319649082,38.38516431420457,8.161483568579543
Business Analyst,13,2,5,3.266622644447297,3.0469064370898997,34.339787384250286,8.56602126157497
Network Engineer,16,4,1,2.762885768703616,4.252055731554215,25.342394619226916,9.465760538077308
NLP Engineer,13,1,5,2.8388725229254277,3.386410963730908,36.46057219959983,8.353942780040017
Cloud Engineer,8,3,1,5.70196317241408,1.1936800895786424,33.65849835184112,8.634150164815889
Network Engineer,33,6,0,2.853941203597489,8.562663065330606,46.55096448053944,7.3449035519460555
Embedded Systems Engineer,17,10,0,0.3856448233948262,12.26865623352891,38.46359323079972,8.153640676920029
Video Editor,19,0,3,7.804059086383844,2.158095466372433,52.15617445439461,6.784382554560539
Sales Executive,29,0,1,6.998009716240094,3.625902071751052,40.67938492949625,7.932061507050375
System Administrator,25,0,5,5.188753406398202,4.039585738567951,39.41787850777635,8.058212149222365
Graphic Designer,11,6,4,5.456357302009702,1.703747095374659,47.257625744464455,7.2742374255535545
DevOps Engineer,10,9,2,5.542659011727623,1.5284305634872828,54.15809608961928,6.584190391038073
Mobile App Developer,23,2,4,3.938962952001665,4.6568480516094075,49.54500714099059,7.045499285900941
Data Analyst,29,6,3,2.5626807867391888,8.13993779850897,41.58747233989751,7.841252766010249
Data Scientist,9,4,0,4.972416335059542,1.5069277650936361,25.70661174700016,9.429338825299984
Graphic Designer,22,9,5,1.0671802841382876,10.64251636338085,60.585337590525036,5.941466240947497
HR Analyst,22,6,2,6.892279099796232,2.7875344652431275,62.21335932986174,5.7786640670138265
Operations Manager,33,3,1,1.7161392632060801,12.14959794110388,36.22146756234528,8.377853243765472
Sales Executive,21,3,3,6.535232491436139,2.786908038188164,58.40149559063801,6.159850440936199
Content Writer,5,5,4,0.8118049370742231,2.7596789796114614,22.28763062225102,9.771236937774898
HR Analyst,23,9,0,3.9696643489432466,4.628079158885396,54.2135430900254,6.57864569099746
Network Engineer,27,10,1,4.9820313760122525,4.513516948150607,59.72497479828854,6.027502520171145
AI Researcher,17,8,2,4.7337465931298155,2.9649025683083776,47.65306165982453,7.234693834017547
Robotics Engineer,32,3,1,6.545340507061558,4.2410279522907866,58.366920191380515,6.163307980861949
Full Stack Developer,25,8,4,6.223378852917432,3.460984188847137,77.19547408825682,4.280452591174319
Financial Analyst,8,5,0,6.819023012326833,1.0231457289980925,49.90105800977232,7.009894199022768
Mobile App Developer,27,0,2,3.894187260128901,5.516748453815575,35.34738572521457,8.465261427478543
Cloud Architect,8,7,2,4.811482683544525,1.3765850189405813,56.071293147648014,6.392870685235199
Digital Marketer,11,9,5,5.9470863163394165,1.5833976287480704,66.80032464034907,5.319967535965093
UI/UX Designer,35,0,3,7.211549929763414,4.262289129259231,48.24889114432795,7.175110885567205
Sales Executive,12,2,0,7.420864005642915,1.4250319197600942,40.100951910666375,7.989904808933362
AI Engineer,20,3,0,2.2094192943567936,6.231656934064841,25.52628251007944,9.447371748992056
Cloud Architect,22,0,1,6.198504414223634,3.0561903881770034,26.469602894511144,9.353039710548884
Database Administrator,16,9,3,1.306318929309188,6.937462029500179,53.170249264361075,6.682975073563893
Data Scientist,8,5,4,1.394896490030657,3.3404366465531843,29.443331244365247,9.055666875563475
Product Manager,34,7,4,1.0509153735356733,16.577963400501375,54.811964686692356,6.518803531330764
Graphic Designer,12,4,0,5.4901698313415945,1.8489500755513295,45.89013638893007,7.4109863611069935
Business Analyst,33,4,2,0.9739655936267608,16.717616612237503,30.39427549541381,8.960572450458619
Network Engineer,16,1,3,5.555783404090709,2.440593139489057,40.16443937954461,7.983556062045539
Graphic Designer,12,3,2,4.575405273372213,2.1523099060280426,45.591202485210886,7.440879751478912
Game Developer,18,2,0,7.42774591912493,2.1358024046682433,45.13684056801372,7.486315943198628
Blockchain Developer,32,5,5,1.4480229047953337,13.071773118346437,56.41760885234657,6.358239114765343
Software Tester,13,8,0,2.8716248238781867,3.3577633658671417,43.50854134729296,7.649145865270704
Data Scientist,31,7,0,5.403963538197848,4.840752108454972,49.86501020820608,7.013498979179392
Business Analyst,29,6,2,5.437207431348701,4.505059112865037,59.204198958814246,6.079580104118575
Game AI Developer,5,0,3,0.4094393166891299,3.5475099500880565,19.233825817309825,10.076617418269018
Blockchain Developer,34,10,5,1.6678476887853053,12.744355737744721,59.25590700564918,6.074409299435082
Data Engineer,22,5,5,3.036786169244694,5.449879948463143,58.296249755018344,6.170375024498165
Game Designer,32,7,2,2.934191396174228,8.133818814996681,50.641224254229364,6.935877574577064
Computer Vision Engineer,15,10,1,3.705521675445617,3.1877443213731422,60.835324118358386,5.916467588164162
Operations Manager,15,7,4,7.672789025522597,1.729547433456234,78.44689855333161,4.1553101446668395
Sales Executive,19,6,0,2.2317136957047365,5.8792336787918,37.17494024196947,8.282505975803053
Game Designer,19,0,5,5.4567899140605345,2.9426387187578964,35.67221256235226,8.432778743764775
Network Engineer,11,1,1,2.4048272093710192,3.2307072645933337,11.413010562290689,10.858698943770932
Product Manager,13,5,4,1.777455454414901,4.680543113422707,44.489467107906904,7.551053289209309
Game Developer,35,8,2,5.88760072941338,5.081595373339964,60.17086563832955,5.982913436167045
Game AI Developer,33,2,2,6.7234119552934555,4.272723012966119,44.25958472875723,7.574041527124277
Blockchain Developer,14,5,2,6.904104127714531,1.7712317264281912,63.37060843757695,5.662939156242305
Frontend Developer,5,0,2,5.857321349018161,0.7291476869048736,27.061701307810587,9.293829869218941
Game Designer,30,8,4,5.778899943300353,4.425496799026996,60.52376380381775,5.947623619618225
Game Developer,17,0,1,7.659605031953305,1.9631380342719156,33.0252682838643,8.69747317161357
Robotics Engineer,14,0,5,6.511299261510263,1.86385863651305,49.28158421626623,7.071841578373377
Computer Vision Engineer,23,2,1,1.6552193974039957,8.662184383891994,32.47883400901452,8.752116599098548
HR Analyst,27,9,0,5.36332549947425,4.243064416904462,61.609129138911804,5.83908708610882
Game Designer,29,5,3,6.993366801306433,3.628008162375365,57.62839786388734,6.237160213611266
Cloud Architect,7,5,2,3.364872996672659,1.6037121825391247,34.324558546336796,8.56754414536632
NLP Engineer,16,3,1,6.494374436104935,2.1349346948717054,35.82236761415651,8.41776323858435
Game Developer,23,10,4,5.893706677532622,3.3363763612048696,69.23967920739278,5.076032079260722
Data Analyst,26,5,0,2.7608780481917456,6.913279204174399,39.817995741988184,8.018200425801181
UI/UX Designer,5,4,5,6.17013113894866,0.6973373154696775,43.7737538351877,7.622624616481231
UI/UX Designer,11,10,4,6.934060018998077,1.3864276264183206,69.863667819317,5.0136332180683
Cybersecurity Analyst,25,8,1,2.6495317130753513,6.850193933219242,54.042271970178064,6.595772802982194
Game AI Developer,34,8,1,5.617563971302733,5.137842285687306,64.49013281719914,5.550986718280086
AI Engineer,9,7,2,3.0635838760968497,2.214793707825387,41.091239959702875,7.890876004029712
Product Manager,32,1,5,4.73634683310356,5.5784632503971014,48.80846505231225,7.119153494768775
IoT Developer,26,6,0,0.449245314170728,17.940371961718192,32.36341918478307,8.763658081521694
Data Scientist,18,4,3,0.3718390090799799,13.121073158629343,37.81332856572308,8.218667143427691
Database Administrator,19,0,3,3.9604514212982203,3.830296556966872,33.249504994599704,8.67504950054003
Video Editor,13,10,1,5.527890238247487,1.9914550529406652,67.40241042310728,5.259758957689272
AI Engineer,23,3,4,5.3618582531438115,3.615295890730384,59.81242687440813,6.0187573125591864
Computer Vision Engineer,17,6,4,2.9004079932542925,4.358518398434546,53.542312874062915,6.645768712593709
AI Engineer,8,6,2,7.352480653316943,0.9577992852725777,47.31461466947356,7.268538533052643
HR Analyst,11,10,0,1.7048300620024328,4.066798929266746,33.01452813937355,8.698547186062644
Software Tester,23,9,2,3.589026553626767,5.011956180951449,47.351155089304726,7.264884491069528
Financial Analyst,24,8,5,5.774523202206934,3.542684744541362,79.79988680908458,4.020011319091542
DevOps Engineer,14,3,3,6.741682496233814,1.8083924272030973,43.93109417289775,7.606890582710225
Business Analyst,23,10,5,0.20163800536188603,19.140539744391077,54.783352807260684,6.521664719273931
Frontend Developer,17,8,4,0.26017144059464936,13.49022795817214,46.17023596144711,7.382976403855289
Game Designer,9,4,4,5.8067113343275185,1.32222442791298,57.52511025121372,6.247488974878628
Full Stack Developer,27,2,4,3.5594756263500376,5.921733596723732,49.562131812375924,7.043786818762408
UI/UX Designer,30,10,0,6.632945952937307,3.930330462834656,65.99670699552193,5.400329300447806
Software Tester,17,9,1,2.0643777098352487,5.547618997957656,45.527046415938884,7.4472953584061115
Database Administrator,32,2,3,0.08310308549487733,29.544740873283523,27.36598534469417,9.263401465530583
Mobile App Developer,33,7,2,4.968525249035654,5.52900400401789,57.54321354156414,6.245678645843586
Full Stack Developer,24,10,0,5.4196109769222565,3.7385442959514474,63.35598868209812,5.6644011317901874
Cloud Architect,21,10,0,6.209776521825415,2.9127116404272533,56.788849126386,6.321115087361401
Game Developer,30,9,0,0.4701081276343544,20.40666222849535,36.685570042572316,8.33144299574277
HR Analyst,21,8,3,1.094910356913113,10.024295278650428,44.93264801435758,7.506735198564241
NLP Engineer,15,2,3,1.1130402346384658,7.098776329058614,26.90088862733858,9.309911137266141
UI/UX Designer,35,3,1,2.0083851006303988,11.634148830435919,26.815229370323078,9.318477062967691
Frontend Developer,5,2,1,4.635224068347168,0.8872761649505303,22.9480047533958,9.70519952466042
AI Researcher,17,10,3,6.781895383214021,2.1845577668224556,80.09247225222076,3.990752774777924
Data Engineer,20,0,0,4.33583403464843,3.7482425184384076,16.973204252577638,10.302679574742236
UI/UX Designer,28,7,5,5.164744121403373,4.5419565595248,63.82843604523608,5.617156395476392
Cloud Architect,13,9,4,7.3385257641391535,1.5590285822354937,64.92839132845079,5.507160867154921
Network Engineer,32,6,3,1.3562072209271703,13.581148430318434,36.905147331691865,8.309485266830814
Machine Learning Engineer,32,3,4,2.2985521765078447,9.70122595843798,48.951581657415076,7.104841834258492
Robotics Engineer,17,6,2,2.590096925579614,4.735248198697417,31.410142841224697,8.85898571587753
Video Editor,34,10,4,6.947300006218607,4.2781825240516484,84.64559226875149,3.5354407731248507
Mobile App Developer,16,5,2,5.310677884684635,2.5353853092122405,56.03312640651608,6.396687359348392
Game Designer,26,9,0,5.365577997806763,4.084468057568096,65.32803659755373,5.467196340244627
Product Manager,9,1,4,2.476926852007905,2.588492764753608,19.03206462191264,10.096793537808736
Game Developer,6,6,5,6.1115791784037015,0.8436944663740337,57.7858488087479,6.22141511912521
Cloud Architect,14,1,4,0.7624121349941948,7.943658422464343,29.55026840849354,9.044973159150647
